gender,age,married,number_of_dependents,zip_code,population,tenure_in_months,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,paperless_billing,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,cltv,internet_type_DSL,internet_type_Fiber Optic,internet_type_No Internet,contract_One Year,contract_Two Year,payment_method_Credit Card,payment_method_Mailed Check,churn_label
1,53,0,0,92329,538,1,1,4.775075194965059,0,1,5,0,0,0,0,1,0,0,1,1,82.72871848307791,82.72871848307791,0.0,0,4.775075194965059,87.50379367804297,2,4754,False,True,False,False,False,False,False,1
1,39,1,0,93027,25193,21,1,41.9663434689386,0,1,21,0,0,0,0,1,1,1,1,1,96.54866145866632,2141.515797325921,0.0,0,914.2279167434517,3055.743714069373,1,2957,False,True,False,False,False,False,False,1
0,32,0,0,92387,61311,50,1,31.42964753512508,1,1,36,0,1,0,0,0,1,1,0,1,101.26200644363114,5126.509641973737,0.0,0,1575.5204422183263,6702.030084192064,1,4815,False,True,False,False,False,False,False,1
0,47,0,0,95383,1047,29,1,33.78722900331445,1,1,35,1,0,0,0,0,0,0,1,0,90.73861905597528,2644.0417321903533,0.0,0,975.9458132248735,3619.9875454152266,1,5511,True,True,False,False,False,True,False,1
0,64,1,0,92534,46160,38,1,3.756431746007054,1,1,19,0,0,0,1,0,0,0,1,1,86.82220848762611,3244.2014567689193,0.0,0,126.61954185120224,3370.8209986201214,2,5671,False,True,False,False,False,True,False,1
0,41,0,0,95990,19110,47,0,12.625481888581191,0,1,37,0,0,0,0,0,1,0,0,1,65.27224947287652,2850.772825181684,0.0,52,328.262529103111,3231.6860958108455,1,5561,True,True,False,False,False,False,False,1
1,46,0,0,90038,29906,2,1,36.22602352879165,0,1,15,0,0,0,0,0,0,0,1,1,85.69364742567916,205.10236254453469,0.0,0,94.58799941737178,299.69036196190643,1,4097,False,True,False,False,False,False,False,1
0,56,0,2,91505,16931,1,1,27.170766275501936,0,1,21,0,0,0,0,0,0,0,1,0,70.03787201334725,70.03787201334725,0.0,0,27.170766275501936,97.20863828884919,2,3766,False,True,False,False,False,False,False,1
0,69,0,0,94114,47465,15,1,15.635621929043587,0,1,8,1,0,1,0,0,0,0,0,0,93.29380053434977,1440.2532566161995,0.0,76,246.4211373145855,1762.7514562508613,1,2486,False,True,False,False,False,True,False,1
1,55,0,0,90713,69887,6,0,0.0,0,1,22,0,0,0,0,0,0,0,0,0,39.22119336259333,300.62282450785307,0.0,14,0.0,314.62398311231266,1,5045,False,False,False,False,False,False,False,1
0,26,0,1,92375,4272,1,1,25.75373579470289,0,0,35,0,0,0,0,0,0,0,0,1,34.554987414528924,34.554987414528924,0.0,0,25.75373579470289,60.308723209231815,1,4514,False,False,True,False,False,False,True,1
0,63,0,0,93204,14697,33,1,41.093857156497464,0,1,23,0,0,0,0,1,0,0,1,0,71.05253875007764,2243.896082615118,0.0,0,1346.9404487894294,3590.8365314045473,1,3393,True,True,False,False,False,False,False,1
0,32,0,0,93763,38999,10,0,20.981777164829353,0,1,23,0,0,0,0,0,0,0,1,0,72.63582861754308,507.9149810792052,0.0,0,104.90888582414678,612.8238669033519,2,3919,True,True,False,False,False,True,False,1
1,73,1,0,95717,154,23,0,0.676181832423041,0,1,5,0,0,0,0,0,0,0,1,0,40.178393439640196,982.4744876961635,0.0,0,15.552182145729944,998.0266698418934,1,4589,True,False,False,True,False,True,False,1
0,48,0,0,91612,30800,24,1,21.573270644967074,0,1,14,0,0,0,0,0,0,0,1,1,86.66193105068588,1952.6422025042198,0.0,0,517.7584954792098,2470.4006979834294,1,2731,False,True,False,False,False,True,False,1
1,45,0,0,95561,712,2,1,18.692335368031394,0,0,2,0,0,0,0,0,0,0,0,0,42.59448127050245,90.27762435534605,0.0,27,37.38467073606279,154.73468608999192,1,5696,False,False,True,False,False,True,True,1
0,32,0,0,90466,58562,1,1,8.629826376916382,0,1,24,0,0,0,0,0,0,0,1,0,51.132734276194284,86.75583189611197,0.0,0,15.498589398657415,102.25442129476937,1,3806,True,False,False,False,False,True,False,1
1,54,0,0,92028,42239,1,1,37.275362993655634,0,0,2,0,0,0,0,0,0,0,0,0,60.04850584363296,60.04850584363296,0.0,0,37.275362993655634,97.32386883728859,1,5830,False,True,True,False,False,True,False,1
0,40,0,0,94900,36406,34,1,29.88608365969867,1,1,22,0,0,0,0,1,0,0,1,0,92.8101960206989,3227.1380090070297,3.2669603205012443,0,1020.9298363486522,4244.800885035181,2,4205,False,True,False,True,False,False,False,1
0,74,0,1,90689,21425,1,1,17.348410489567485,0,1,28,0,0,0,0,0,0,0,1,1,70.41235520287022,70.41235520287022,0.0,0,17.348410489567485,87.7607656924377,2,3921,False,True,False,False,False,False,True,1
0,36,0,0,95065,10467,1,1,11.880597841568493,1,1,18,0,0,0,0,0,0,1,1,1,83.76659498683073,152.81109854168847,0.0,0,23.431800754967405,176.24289929665588,2,2251,False,True,False,False,False,False,False,1
0,39,1,0,95915,248,58,0,2.964420029086633,0,1,20,0,0,0,0,1,1,1,1,1,71.53578964378148,4045.3002813213757,0.0,0,124.50564122163857,4169.805922543014,2,4904,False,True,False,False,True,False,False,1
0,27,0,0,91938,23624,15,1,14.325506421733099,1,1,56,0,0,0,0,0,0,1,1,1,75.61918378462411,1170.2464753637105,0.0,0,216.8693787423057,1387.1158541060163,2,2490,True,True,False,False,False,True,False,1
0,49,0,0,91768,30210,20,1,3.023413542019348,1,1,25,0,0,0,0,0,0,0,1,1,84.24910669585275,1735.8565406711032,0.0,0,67.67470263024722,1803.5312433013505,2,2404,False,True,False,False,False,True,False,1
0,41,0,0,90312,41107,28,0,7.662140308670712,0,1,30,0,1,0,0,0,0,0,1,1,65.15071632353245,1766.7736778607448,0.0,0,160.90494648208494,1927.6786243428298,1,2659,False,True,False,False,False,False,False,1
0,43,0,0,95127,1451,1,1,33.888046611832536,0,0,0,0,0,0,0,0,0,0,0,0,19.50849338232222,23.70780535259466,0.0,0,44.35528104045714,68.0630863930518,2,5804,False,False,True,False,False,True,True,1
0,62,1,0,95841,31365,24,1,44.981189723924984,0,1,27,0,0,1,0,0,1,1,0,1,99.21080856000962,2437.005818403753,0.0,0,1083.6066017275068,3521.3691959857233,2,4797,False,True,False,False,False,True,False,1
0,34,0,0,95411,13458,2,1,46.06098786193988,0,1,20,0,0,0,0,0,0,0,1,0,79.5541696190233,219.86121446302437,0.0,0,126.03806980070596,345.89928426373035,1,3100,False,True,False,False,False,False,False,1
0,35,0,0,93950,49389,2,1,43.087254921855234,0,1,43,0,0,0,0,0,0,0,1,1,70.54509649798317,179.677329431798,6.617391711588116,0,71.04548612919055,244.10542384940044,1,3062,False,True,False,False,False,False,False,1
0,48,0,0,90259,27900,34,1,20.258973102027927,1,1,33,0,1,1,0,1,1,1,1,1,106.71036808744552,3553.2192716878058,0.0,0,688.8050854689495,4242.024357156755,1,2989,False,True,False,False,False,True,False,1
0,59,0,0,93877,42996,1,1,23.01952186851822,0,1,10,0,0,0,0,0,0,0,1,0,80.33443653092681,80.33443653092681,0.0,0,23.01952186851822,103.35395839944502,2,3065,False,True,False,False,False,True,False,1
0,29,0,0,91411,14365,55,1,38.48524579656138,0,1,41,0,0,0,0,0,0,1,1,1,86.02951957688079,4718.320528213872,0.0,0,2116.357055738795,6834.677583952668,2,5501,False,True,False,False,False,False,False,1
0,48,0,0,92599,1010,12,0,14.162344835168579,0,1,13,0,0,1,0,0,1,1,1,1,93.65177158381077,1166.6250617622122,0.0,0,169.94813802202296,1336.573199784235,1,2551,True,True,False,False,False,False,False,1
0,76,0,0,95222,4262,32,1,42.94084337060859,1,1,21,0,0,0,1,1,0,0,1,1,104.70859703654813,3373.9548341989857,33.0745662987582,0,1378.2517850274226,4719.132052927651,1,3990,False,True,False,False,False,False,False,1
0,53,0,0,92489,46441,41,1,34.86667057360338,1,1,25,0,0,0,0,1,0,0,1,1,99.36004334382308,4020.5784895042902,0.0,0,1443.2374151154156,5463.815904619705,1,4880,False,True,False,False,False,False,False,1
1,66,0,0,94840,25443,18,1,15.989326042135001,1,1,15,0,0,1,0,0,0,0,1,1,79.94412785212678,1412.193963275781,0.0,0,300.0845233759643,1712.2784866517454,2,3721,False,True,False,False,False,False,False,1
0,39,1,0,92492,76461,48,1,13.540170858716582,1,1,18,0,0,0,0,0,1,1,1,1,97.45654712909946,4781.390952155787,0.0,0,653.7649668161832,5435.15591897197,2,4804,False,True,False,True,True,False,True,1
1,64,0,0,92028,42239,3,1,12.229026601775196,0,0,5,0,0,0,0,0,0,0,0,0,60.22046056832368,231.78530299861384,0.0,14,35.747152934919626,282.30978947619417,1,5814,False,True,True,False,False,True,True,1
0,25,1,0,91068,27977,53,1,40.441236612279994,0,1,71,0,0,1,0,1,1,0,1,1,95.15983490975063,5045.776553007088,17.94817407582468,0,2152.4982555765737,7180.326634507836,1,4330,False,True,False,True,False,True,False,1
1,46,0,0,91732,34430,33,1,33.148227723209466,0,1,21,0,0,0,0,0,0,0,1,1,89.03307041326747,2976.173350235048,0.0,0,1110.3691552954065,4086.542505530454,2,3958,False,True,False,False,False,False,False,1
0,59,0,0,92833,56712,49,1,34.32980386434688,1,1,5,1,0,0,0,0,0,0,0,0,92.79103609969131,4742.394225291732,0.0,47,1697.1269942041833,6487.427488331547,1,5744,False,True,False,True,False,True,False,1
0,20,0,0,92405,10717,59,1,12.821063282293494,1,1,71,0,0,1,0,0,1,1,1,0,104.66081989349942,6255.26091661559,0.0,0,746.681804796814,7001.942721412404,1,4253,False,True,False,False,False,False,False,1
0,63,0,0,95524,499,66,1,27.064631146857618,1,1,24,0,0,0,0,0,1,0,0,1,92.19648434804274,6143.472196679066,0.0,6,1769.4185950105846,7919.791746767504,1,5609,False,True,False,True,False,False,False,1
1,58,0,0,96020,201,1,1,37.6734189900374,0,1,9,0,0,0,0,0,0,0,0,0,45.61238586352384,45.61238586352384,0.0,12,37.6734189900374,96.24657593407882,2,5862,True,False,False,False,False,True,False,1
1,60,0,0,93538,13210,1,1,15.599999884962093,0,1,22,0,0,0,0,0,0,0,1,0,56.74197015094143,56.74197015094143,0.0,0,15.599999884962093,72.34197003590353,1,3511,True,True,False,False,False,True,False,1
1,60,0,0,91339,29381,1,1,43.29975141107763,1,1,29,0,0,0,0,0,1,1,1,1,86.8481587310444,161.39734337239145,0.0,0,84.08833613555035,245.4856795079418,1,4525,False,True,False,False,False,False,False,1
1,32,1,0,93361,3141,22,1,36.100491401945966,1,1,52,0,1,1,0,0,1,1,0,1,108.42672551110599,2394.6973077578778,0.0,107,809.4140848876995,3311.423208709461,3,3765,False,True,False,False,False,False,False,1
1,22,0,0,92125,4276,22,0,32.97900843440312,0,1,58,0,1,0,0,0,0,0,1,1,54.93966024337489,1201.6509241107487,0.0,0,725.5381855568687,1927.1891096676175,2,5858,True,False,False,True,False,True,False,1
0,28,0,0,92109,46278,3,1,29.915363602299113,0,1,36,0,0,0,0,0,0,0,0,1,83.37199328580864,286.2283936067645,0.0,14,127.83201275575456,428.8669895835107,1,4194,True,True,False,False,False,False,False,1
0,36,0,0,93492,1441,15,1,24.005701308294285,0,1,14,0,1,0,0,0,1,1,1,0,85.82128144527475,1286.999784236886,0.0,0,360.9353772517751,1647.935161488661,2,3585,False,True,False,False,False,False,False,1
0,40,0,0,95558,2403,1,1,36.28780945349125,0,1,14,0,0,0,0,0,0,0,1,0,83.74257865755473,140.39168522631556,0.0,0,60.682188778131334,201.0738740044469,1,5198,False,True,False,False,False,False,False,1
0,23,0,0,93463,1963,3,0,19.189472229822478,0,1,55,0,0,0,0,1,0,1,0,0,71.2560075516161,238.5341796758919,0.0,6,19.189472229822478,264.2484639525768,1,3309,False,True,False,False,False,False,True,1
0,62,0,0,92550,46193,39,1,3.2625564202097674,0,1,22,0,0,0,1,0,0,0,1,1,83.87070170044608,3262.53625312411,0.0,0,125.16319296856048,3387.6994460926703,1,5736,False,True,False,True,False,True,False,1
0,28,0,0,91750,23447,11,1,14.920426056605299,1,1,56,0,0,0,0,0,0,0,0,1,74.36207699117139,865.2396561448913,0.0,2,176.79572973670872,1044.6736487745802,3,2032,False,True,False,False,False,True,False,1
1,69,1,0,91030,23984,35,1,35.06601116812263,1,1,13,0,0,0,0,0,1,1,1,0,91.72156531351224,3231.371958489174,0.0,0,1129.53488611161,4360.906844600784,1,2574,False,True,False,False,False,False,False,1
0,73,0,0,95448,1461,41,0,14.27364675650865,0,1,25,0,0,0,0,0,1,0,1,1,68.55421302856806,2594.766881457576,10.928151472209997,0,385.38846242573356,2969.2271924110996,1,5772,True,True,False,False,False,False,False,1
0,30,0,0,94604,9587,27,1,36.44487334644089,1,0,4,0,0,0,0,0,0,0,0,1,36.99266767589123,709.583667509504,27.110417007434492,0,965.213669426379,1647.6869199284486,2,5039,False,True,True,False,True,True,False,1
0,26,0,0,91906,46856,39,1,18.005765848344875,0,1,71,0,0,0,1,0,0,0,1,1,73.83474880679367,3055.5566568807917,0.0,0,663.7722877893821,3719.328944670174,1,5238,False,False,False,True,False,True,False,1
0,56,1,0,92121,4258,7,1,38.16749102855322,0,1,21,0,0,1,0,0,0,0,1,0,85.496603304958,562.2702414314449,0.0,0,238.5225257422535,800.7927671736985,2,5794,False,True,False,False,False,True,False,1
0,37,0,0,92424,23834,1,1,16.1782062746912,0,1,7,0,0,0,0,0,0,0,1,1,84.72999600094717,176.55285260646968,0.0,0,41.67235358246185,218.22520618893154,2,4332,False,True,False,False,False,False,False,1
1,45,0,0,93436,80428,7,1,33.18539180039543,0,1,24,0,0,0,0,0,0,0,1,0,77.84871112157178,566.5201356447097,0.0,0,221.92167307737174,788.4418087220814,1,2993,False,True,False,False,False,False,False,1
0,50,1,0,95217,53225,32,1,9.185765153162556,1,1,12,0,0,1,1,0,1,1,0,1,103.36187307640614,3401.3001780730665,19.383222552071036,24,352.0117885749444,3758.6314323702854,1,4933,False,True,False,False,False,False,False,1
0,36,0,0,90172,29369,6,1,12.175335911813443,0,0,18,0,0,0,0,0,0,0,0,0,45.345372135540124,266.6786708759863,0.0,0,71.16811470317633,337.84678557916266,1,5304,False,False,True,True,False,True,False,1
0,44,0,0,95750,1977,2,1,8.1919312392908,0,0,7,0,0,0,0,0,0,0,0,0,32.254315470619154,102.7112342334856,0.0,0,29.772942738404566,132.48417697189015,1,5486,False,False,True,False,False,False,True,1
0,56,0,0,95555,1484,38,1,17.02617618087006,0,1,21,0,0,0,0,0,0,0,1,1,81.12869457464859,3124.1028595341395,0.0,0,619.0465950137514,3743.1494545478913,1,2408,False,True,False,False,False,True,False,1
0,69,0,0,94258,32014,17,1,28.020865753409716,0,1,19,0,0,0,0,0,0,0,1,0,70.89467099296752,1256.4527464917692,17.624031710737587,0,449.4980155842279,1688.3267303652594,2,3960,True,True,False,True,False,True,False,1
1,69,1,0,91594,29276,8,1,35.81017714667363,0,1,20,0,0,0,0,0,0,0,1,0,83.54914366098853,690.4515027183322,0.0,0,250.3589618952017,940.8104646135339,1,5705,False,True,False,False,False,False,False,1
0,69,0,0,91611,33662,66,1,40.20457468729119,1,1,22,0,1,0,0,0,0,0,0,1,78.92396540499111,5247.191292002714,0.0,123,2672.654483977287,8043.436801840121,2,4975,True,True,False,True,False,True,False,1
0,44,0,0,92501,3074,54,1,39.36568126445193,0,1,11,0,0,0,0,1,1,1,1,1,76.64355839702428,4041.8087970175984,0.0,0,2098.55592972245,6140.364726740049,1,4397,True,True,False,True,False,False,False,1
0,49,0,0,92111,46879,5,1,48.79938347419342,0,1,21,0,0,0,0,0,0,0,1,1,51.741802044320075,267.1806233162494,0.0,0,284.69670782820623,551.8773311444556,1,4194,True,True,False,False,False,False,False,1
0,56,0,0,93807,909,11,1,7.051042601480352,1,1,13,0,0,0,0,0,0,0,0,1,82.90321164393173,898.4086108478749,0.0,15,66.2362074825854,980.6440247039282,2,4656,False,True,False,False,False,False,False,1
0,33,0,0,92117,51213,61,1,27.493063700739036,0,1,45,0,0,0,0,1,0,1,1,1,93.48924913632746,5711.258694494371,0.0,0,1719.3577938596914,7430.616488354063,2,5654,False,True,False,False,True,False,False,1
0,69,0,0,96023,4291,30,1,10.377956238707064,1,1,27,0,1,0,0,1,0,0,1,1,103.46931177028898,3290.010556163247,7.100244254718255,0,328.7710478386839,3611.681359747213,1,5006,False,True,False,False,False,True,False,1
0,70,0,0,93966,282,24,1,30.320183587022456,1,1,6,0,0,0,0,0,1,0,1,1,91.39247602781239,2172.4947067068456,18.168501211913327,0,749.986899316356,2904.313104811288,3,4131,False,True,False,False,False,False,False,1
0,46,0,0,94483,20098,3,0,7.787129777251529,0,1,12,0,0,0,0,0,0,0,1,1,54.63890298011322,195.4831857508584,0.0,0,31.148519109006116,226.63170485986453,1,3270,False,True,False,False,False,True,False,1
0,63,0,0,93352,13274,35,0,9.150541910437319,0,1,9,0,0,0,0,0,1,1,0,1,61.48076984180206,1983.3288747573251,0.0,64,155.55921247743447,2203.560546346255,1,4156,False,True,False,False,False,False,False,1
0,67,1,2,92028,42239,3,1,42.58857861205267,0,1,43,0,0,0,0,0,0,0,1,0,51.04436473257935,162.72772635014016,0.0,0,146.68636677461544,309.4140931247556,1,4984,False,True,False,False,False,False,False,1
0,34,0,0,93153,946,2,1,43.252355388915035,1,1,58,0,0,0,0,0,0,0,1,1,75.11538892402123,164.40832179950195,0.0,0,101.72661094941247,266.1349327489144,2,5796,False,True,False,False,False,False,False,1
0,31,0,0,92122,34902,6,1,33.22012323041146,0,1,18,0,0,0,0,0,0,1,1,1,82.72926972574808,540.9120865260006,0.0,0,183.7021582122705,724.614244738271,2,3726,False,True,False,False,False,False,False,1
0,50,1,0,94230,8181,50,1,35.97422946199759,0,1,21,0,0,0,0,0,1,1,1,1,91.42637499515551,4700.702031350824,0.0,0,1747.303077614742,6448.005108965566,1,4066,False,True,False,True,False,True,False,1
0,43,0,0,96004,1313,49,1,20.777529258362435,1,1,3,0,0,0,0,0,0,0,1,1,99.17690793464747,5022.478881966466,0.0,0,1033.5337497335,6056.012631699966,1,5591,False,True,False,True,False,False,False,1
1,66,0,0,91638,61820,15,1,18.887787119600453,0,1,9,0,0,0,0,0,0,0,0,0,92.99577736153336,1469.6418256060174,0.0,14,280.098887480636,1763.977964975643,1,3419,True,True,False,False,False,False,False,1
0,35,0,0,93645,1125,9,1,14.374311144053454,1,1,28,0,0,0,0,0,1,0,0,1,97.60892973936977,1037.5963826207083,0.0,104,142.93617941269244,1285.2325158735184,1,5178,False,True,False,False,False,False,False,1
0,35,0,0,92028,42239,4,1,37.40448281781778,0,1,56,0,0,0,0,0,0,0,1,0,66.2082536517344,340.2912101483914,0.0,0,173.7037077049119,513.9949178533033,1,4662,False,True,False,False,False,False,False,1
0,38,0,0,92365,46131,1,1,26.18175289121968,0,1,34,0,0,0,0,0,0,0,1,1,74.49507100442365,74.49507100442365,0.0,0,26.18175289121968,100.67682389564334,1,2660,False,True,False,False,False,False,True,1
0,63,0,0,90752,72936,39,1,43.50170966197282,0,1,6,0,0,0,0,0,0,0,1,1,78.72807657166403,3204.8275256338575,0.0,0,1739.748001092617,4944.575526726475,1,3283,False,True,False,False,False,True,False,1
0,38,0,0,90988,34042,3,1,19.654616266644616,0,1,25,0,0,0,0,1,0,0,1,1,86.22258742594708,322.17227162979555,0.0,0,88.51917050111244,410.69144213090794,2,4129,False,True,False,False,False,False,False,1
0,67,0,0,94376,47841,22,1,1.428062973749317,0,1,9,0,0,1,0,0,0,0,0,1,73.31324105162103,1477.341620031153,0.0,5,33.83160069815888,1517.0957396792846,3,3030,True,True,False,False,False,False,False,1
0,48,0,0,92115,47397,3,1,41.68401201622684,0,1,15,0,0,0,0,0,0,0,1,1,73.7615513362908,245.37498919628234,0.0,0,163.58905685515296,408.9640460514353,1,3773,False,True,False,False,False,False,False,1
1,49,0,0,95719,2396,25,1,35.397434885426016,0,1,18,0,0,0,0,0,0,0,0,1,93.08793415806466,2211.8722733692516,0.0,13,885.0573079641991,3110.6731971934246,1,3787,False,True,False,False,False,False,False,1
0,32,0,0,96120,19494,3,1,14.787946943808969,0,0,1,0,0,0,0,0,0,0,0,0,20.792408786530963,65.36515806719171,0.0,0,44.572131280227886,109.93728934741961,1,4356,True,False,True,False,False,False,True,1
0,57,0,0,95842,301,39,1,46.35676559411228,1,1,5,0,0,0,1,1,1,0,1,1,100.8853241262532,3944.0053406189863,1.2827867835809414,0,1820.70100608956,5763.423559924965,1,2871,False,True,False,True,False,False,False,1
0,67,0,0,95483,2284,1,1,15.271800114309192,0,1,12,0,0,0,0,0,0,0,1,1,80.94244718079281,101.39463725976191,0.0,0,18.84308909323099,120.2377263529929,1,2750,False,True,False,False,False,False,False,1
0,55,0,0,92122,34902,2,1,5.586956765007466,1,1,19,0,0,0,0,0,0,0,1,0,80.65133783942451,161.13229025489272,0.0,0,11.805026702673606,172.9373169575663,1,2692,False,True,False,False,False,True,False,1
0,72,0,0,91713,44624,5,1,12.572914840841836,0,1,14,0,0,0,0,0,0,0,1,0,76.74979877734634,554.2337455572015,0.0,0,62.23427343756852,616.4680189947701,1,2491,True,True,False,False,False,True,False,1
1,68,0,0,91067,21960,52,0,0.5003414862073322,0,1,5,0,0,0,0,0,0,0,0,1,46.03103862441964,2395.334590320655,10.665553084064536,3,9.506488237939314,2397.666280029465,2,5098,False,False,False,False,False,True,False,1
0,57,0,0,91331,97318,2,1,29.198043702142407,0,1,43,0,0,0,0,0,0,0,1,0,63.41131589898801,206.65234245564733,0.0,0,80.87511651293633,287.52745896858363,2,4533,True,True,False,False,False,False,False,1
0,59,0,0,94662,21152,18,1,20.667248112622296,0,1,24,0,0,0,0,0,0,0,1,1,79.35424526005593,1474.407852343786,0.0,0,379.44891744219547,1853.8567697859817,1,3631,False,True,False,False,False,True,False,1
0,40,0,0,96043,4811,5,1,38.56776846663567,1,1,48,0,0,0,0,0,0,0,1,0,80.56631064445787,405.1178318090013,0.0,0,187.14627827029943,592.2641100793007,2,5581,False,True,False,False,False,True,False,1
0,64,1,0,92554,46164,39,1,3.13596389572767,1,1,19,0,0,0,1,0,0,0,1,1,86.11341014477223,3265.3512237348664,0.0,0,110.29606682343544,3375.647290558302,2,5704,False,True,False,False,False,True,False,1
0,28,0,0,94451,60606,6,0,25.01313789477819,0,1,77,0,0,0,0,0,0,0,1,0,73.96989833802331,606.499345984333,0.0,0,225.1182410530037,831.6175870373366,1,3106,False,True,False,False,False,True,True,1
1,44,1,0,92936,2969,24,1,35.86458377390795,1,1,41,0,1,1,0,0,1,1,0,1,104.32514970544503,2509.4610072613714,0.0,88,880.3364963351282,3478.343940157359,3,3236,False,True,False,False,False,False,False,1
0,47,0,0,94201,49310,44,1,26.01920548305327,1,1,25,0,0,0,0,0,0,0,0,0,84.99794847403803,3712.0484891883534,0.0,11,1099.3521550287016,4823.336489094389,1,4859,False,True,False,False,False,True,False,1
0,34,0,0,95953,1194,37,1,36.57093657538334,0,1,40,0,1,1,0,0,0,0,1,1,83.89168220052376,3147.5440466188065,0.0,0,1357.647108482609,4505.1911551014155,1,2227,False,True,False,False,False,True,False,1
0,34,1,0,93629,4466,57,1,12.508788947711224,1,1,43,0,0,0,0,0,0,0,0,0,86.01332248822503,4951.713511678475,0.0,18,676.1038371684756,5646.350248375951,3,6213,False,True,False,True,False,False,False,1
1,69,1,0,93259,512,49,1,29.37525013568343,1,1,12,0,0,0,0,0,1,0,1,0,87.83743681458836,4357.862354708362,0.0,0,1439.3872566484881,5797.2496113568495,2,5599,False,True,False,True,False,True,False,1
0,63,0,0,94602,28900,2,0,20.130796222886183,0,1,16,0,0,0,0,0,0,0,0,0,59.25256068203747,88.12085984079559,0.0,6,20.130796222886183,114.51707661235471,2,4937,True,True,False,False,False,False,False,1
1,62,0,0,92121,4258,4,1,45.19088107437198,0,1,9,0,0,0,0,0,1,0,1,0,87.14516420417867,457.45704856953046,0.0,0,233.05931293570637,690.5163615052368,2,5646,False,True,False,False,False,False,False,1
1,59,0,0,95596,213,1,1,5.450245918598883,0,1,8,0,0,0,0,0,0,0,0,1,79.00474726120238,79.00474726120238,0.0,3,5.450245918598883,87.63122272619515,2,5575,False,True,False,False,False,False,False,1
0,42,0,0,95123,37260,12,1,33.359568299535525,0,0,25,0,0,0,0,0,0,0,0,0,39.23388282341182,385.0484522420505,0.0,3,439.12398841591414,827.7214174928303,2,2748,False,True,True,False,False,False,True,1
0,49,0,0,92564,42523,24,1,37.23842635398594,0,1,32,0,0,0,0,0,0,0,0,0,67.95627998771056,1652.8129145278199,0.0,70,869.9219388760492,2593.154151338943,1,3958,False,True,False,False,False,True,False,1
0,45,1,0,90205,30874,64,1,27.27045406879275,1,1,40,0,0,1,0,1,1,0,1,1,105.51510782642173,6794.510542883733,0.0,0,1742.9406830423413,8537.451225926074,1,5216,False,True,False,True,True,True,False,1
1,37,0,0,91663,17261,8,1,17.377951829663793,0,1,62,0,0,0,0,0,0,0,0,0,75.02249853011494,589.3968115556801,11.352512235077587,6,139.02361463731035,723.6495122008886,1,2643,False,True,False,False,False,True,False,1
1,22,0,0,93269,53591,1,1,20.539030395772205,0,0,1,0,0,0,0,0,0,0,0,0,25.571346630215277,25.571346630215277,0.0,0,20.539030395772205,46.11037702598748,1,3187,True,False,True,False,False,False,True,1
0,45,0,0,95141,16235,68,1,17.142848392662508,1,1,35,0,0,1,1,1,1,0,1,0,111.75551057186088,7672.122927862905,0.0,0,1156.125603473517,8828.248531336423,1,5343,False,True,False,True,False,True,False,1
0,49,0,0,95633,1035,28,1,36.092603431734695,1,1,23,0,1,0,0,0,1,1,0,1,93.89104079482183,2720.4867883283946,0.0,0,1031.6810624744573,3752.1678508028517,1,5394,False,True,False,False,False,True,False,1
0,32,0,0,96114,266,17,1,6.9994626502606145,1,1,46,0,0,0,0,1,1,1,0,1,99.89151423911156,1745.4817015749754,1.158845892291194,18,118.99425640542677,1882.1346367261278,3,4056,False,True,False,True,False,False,False,1
0,67,0,0,92752,8773,6,1,17.81324505118272,0,1,23,0,0,0,0,0,0,0,1,1,70.00501618235548,425.19585222305955,16.736322489184484,0,106.55253316667934,515.0120629005544,1,3532,False,True,False,False,False,True,False,1
0,49,0,0,92027,42277,11,0,10.653902790115216,0,1,15,0,0,0,0,0,0,0,1,1,44.51978044895859,498.68219521691316,0.0,0,127.84683348138259,626.5290286982957,3,2876,True,False,False,False,False,True,False,1
0,36,0,0,95559,3952,14,1,18.59624968402012,0,1,20,0,0,0,0,0,0,0,0,0,71.9808130373873,839.6849395249824,0.0,11,131.98311830327316,983.2844003102131,1,2630,True,True,False,False,False,True,True,1
1,56,0,0,92631,367,2,1,18.709545527493113,0,1,5,0,0,0,0,1,0,0,1,1,97.9168010354432,261.61432158059245,0.0,0,55.075681697380936,316.69000327797335,3,4536,False,True,False,False,False,False,False,1
1,49,0,0,92477,18459,8,1,30.347112082132966,0,1,11,0,0,0,0,0,0,0,0,1,68.95828420469564,703.9226329461218,0.0,70,297.44366509446945,1071.7127152948692,2,2437,True,False,False,False,False,True,True,1
0,34,0,0,91250,36195,1,1,29.147496769404455,0,1,48,0,0,0,0,0,0,0,1,1,60.95580040352948,94.21111904604908,0.0,0,53.82996191262126,148.04108095867034,2,2591,True,True,False,False,False,True,False,1
0,46,0,0,93667,57455,22,1,24.565013428556107,0,1,6,0,0,0,0,1,1,0,1,0,93.11405662749337,2080.783887628056,0.0,0,572.5968314973437,2653.3807191253995,1,3420,False,True,False,False,False,True,False,1
